"time"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
"115"	114	515.928778708902	0.0731654316859887	0.0502970027712294	0.217089443643349	0.107042024886135	0.552406097013298
"116"	115	515.930169180823	0.0722331053422725	0.0496349537097947	0.214458383825086	0.107727900131388	0.555945656991459
"117"	116	515.931527206062	0.0713135931079946	0.0489832335426925	0.211855429524035	0.108405456685184	0.559442287140095
"118"	117	515.93285360724	0.0704066625201954	0.0483415903502838	0.209280515347657	0.10907478378736	0.562896447994504
"119"	118	515.93414918759	0.0695120885018458	0.0477097825508821	0.206733559622963	0.109735970443457	0.566308598880853
"120"	119	515.935414731224	0.0686296529899185	0.0470875783625791	0.204214465614025	0.110389105374816	0.569679197658662
"121"	120	515.936651003402	0.0677591445971363	0.0464747553100146	0.201723122627909	0.111034276974034	0.573008700490907
"122"	121	515.937858750823	0.0669003582710223	0.0458710997249451	0.199259407127758	0.111671573260693	0.576297561615582
"123"	122	515.939038701924	0.066053094986807	0.0452764062930962	0.196823183733101	0.112301081842398	0.579546233144599
"124"	123	515.940191567187	0.0652171614582384	0.0446904776251206	0.194414306159415	0.112922889878845	0.582755164878381
"125"	124	515.941318039447	0.0643923698639417	0.0441131238487915	0.192032618104353	0.113537084048587	0.585924804134327
"126"	125	515.942418794215	0.0635785375898357	0.0435441622232973	0.189677954078976	0.114143750518519	0.589055595589372
"127"	126	515.943494489998	0.0627754869866011	0.0429834167745464	0.187350140187165	0.114742974915937	0.592147981135751
"128"	127	515.944545768624	0.0619830451412645	0.0424307179503897	0.185048994856223	0.115334842302983	0.595202399749141
"129"	128	515.945573255575	0.0612010436620253	0.0418859022947166	0.182774329521503	0.115919437153342	0.598219287368414
"130"	129	515.946577560315	0.0604293184755043	0.0413488121394285	0.180525949267764	0.116496843331051	0.601199076786253
"131"	130	515.94755927662	0.0596677096356449	0.0408192953133373	0.178303653429785	0.117067144071276	0.604142197549957
"132"	131	515.948518982909	0.058916061143548	0.0402972048670855	0.176107236154651	0.117630421962936	0.607049075871781
"133"	132	515.949457242577	0.0581742207775652	0.0397823988132244	0.173936486927953	0.11818675893306	0.609920134548198
"134"	133	515.950374604322	0.0574420399330206	0.0392747398806318	0.171791191066072	0.118736236232762	0.612755792887514
